grid_size,num_robots,iteration,seed,coverage_time,total_steps,coverage_pct,robots_completed,total_coverage,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499
50,400,5,5,18,18,100.0,400,2325,6,6,7,8,8,3,5,5,4,6,11,6,4,7,3,5,7,5,5,8,10,6,3,5,6,6,9,12,11,7,5,5,6,3,10,3,10,5,6,4,7,8,9,5,5,1,2,8,9,4,4,8,8,6,4,6,2,3,6,8,4,5,6,10,5,6,4,13,8,7,3,7,6,7,2,6,3,5,9,6,7,1,5,7,4,5,5,12,10,4,5,9,4,6,9,9,11,4,4,4,7,4,4,4,8,3,10,7,12,5,7,4,2,11,3,3,11,3,5,4,5,10,2,6,9,3,8,5,7,5,8,6,10,13,4,6,5,7,7,6,3,9,1,8,8,7,4,7,4,8,7,7,8,4,4,12,4,3,5,7,6,5,7,11,6,4,5,1,5,8,5,5,9,3,9,10,4,8,4,2,5,6,5,5,9,7,6,6,6,10,8,4,6,7,4,12,7,7,8,5,3,5,8,5,6,3,11,7,6,3,9,7,3,5,4,4,9,5,12,17,5,5,5,5,9,5,6,5,5,3,6,7,9,3,9,5,9,4,2,4,3,10,6,7,6,4,6,9,5,5,5,8,3,7,3,4,3,5,5,4,5,2,2,17,5,2,2,8,2,5,8,6,6,4,6,7,3,6,6,4,8,5,5,2,4,2,6,7,6,3,6,3,3,10,3,8,3,6,11,4,5,6,6,3,6,5,6,4,5,5,3,13,5,9,3,10,4,3,14,1,4,6,4,6,6,3,7,4,2,2,5,3,6,4,5,4,9,4,1,2,2,2,5,2,7,4,6,6,2,3,5,6,7,6,4,1,6,4,6,6,5,7,4,3,11,8,9,3,2,4,11,7,7,8,8,4,9,7,3,3,9,3,5,12,3,7,11,4,1,2,7,10,4,8,2,8,2,11,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,6,6,23,23,100.0,400,2325,4,4,11,7,9,7,5,13,5,8,11,2,6,6,4,5,5,11,8,5,13,3,7,8,6,7,12,7,7,6,6,6,10,3,5,6,5,8,6,5,5,6,4,2,5,6,3,5,3,7,6,6,7,6,8,6,8,7,6,5,4,2,8,6,8,3,4,5,7,3,8,7,7,5,6,7,6,5,9,6,7,9,8,5,6,7,7,3,4,6,9,4,6,4,6,6,5,8,6,10,6,4,4,9,7,8,6,8,4,2,15,5,4,4,6,5,5,2,5,4,5,5,5,4,4,6,5,5,5,8,9,6,9,4,4,9,4,6,6,5,7,7,6,2,5,5,4,2,7,6,9,3,7,6,8,4,7,9,3,4,3,5,7,13,7,5,3,5,5,3,6,7,4,9,5,7,5,5,2,2,7,4,13,6,7,8,3,5,10,3,7,13,2,6,7,3,9,5,6,7,4,5,12,7,6,5,6,2,5,6,4,6,3,10,6,11,7,3,5,5,7,5,10,5,8,6,11,2,4,5,3,4,6,8,7,8,5,3,5,7,8,3,5,4,5,12,4,5,3,4,12,7,4,4,1,3,5,7,3,7,2,7,4,6,7,4,7,4,4,9,3,9,7,6,5,8,3,7,9,12,3,4,9,3,3,2,2,8,6,5,7,9,2,6,4,6,5,3,7,3,6,6,2,3,8,8,8,10,7,7,3,4,5,7,6,5,5,6,5,6,6,7,6,5,1,7,6,5,7,3,7,7,7,4,5,6,6,5,5,7,4,7,7,5,3,4,6,3,7,5,2,6,9,12,4,2,6,5,12,7,5,4,4,10,5,4,4,4,6,3,8,7,2,4,3,5,8,11,5,5,6,2,3,3,4,6,4,7,5,9,9,3,7,4,6,6,5,4,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,7,7,22,22,100.0,400,2325,4,5,4,3,6,5,5,8,5,5,7,12,7,5,1,7,6,6,8,6,8,5,4,7,6,5,16,7,5,5,4,7,8,8,13,4,2,6,7,5,10,5,2,8,2,6,4,8,3,6,8,3,10,7,3,5,12,6,7,5,3,14,6,6,6,11,4,6,4,8,6,6,4,3,9,6,6,5,6,7,6,14,6,6,4,3,5,5,5,7,4,11,6,6,5,7,5,3,9,8,13,3,5,6,10,9,6,5,5,6,4,4,7,6,5,3,7,5,8,8,2,4,4,5,5,8,8,2,12,4,5,5,8,6,8,5,4,4,1,10,5,8,4,2,10,4,5,7,4,4,7,10,4,5,5,4,4,5,4,5,6,3,5,6,5,5,5,9,8,9,4,7,7,3,9,7,1,3,4,6,5,10,2,6,4,6,2,10,3,6,7,5,6,9,4,8,4,8,7,4,2,2,6,7,5,8,5,7,4,3,6,7,3,8,4,9,6,14,3,6,7,7,5,2,2,10,3,5,7,6,7,7,3,7,4,4,6,4,4,6,5,12,6,3,4,9,6,7,6,3,3,6,3,4,6,7,4,16,6,4,7,8,6,9,5,8,3,7,5,9,2,10,6,5,7,3,5,3,4,4,6,4,6,7,4,6,5,8,6,7,3,8,10,5,8,6,2,4,8,11,6,11,5,7,7,5,5,5,7,5,3,2,4,6,11,6,5,5,4,6,7,7,5,11,6,6,5,3,3,3,8,6,2,4,11,5,4,2,2,7,10,5,5,3,11,8,3,5,4,6,8,5,4,6,4,8,4,7,9,2,10,4,1,6,4,5,9,5,3,7,4,4,7,8,4,5,7,6,8,2,8,6,7,6,6,9,8,1,4,5,3,3,5,4,5,4,8,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,8,8,24,24,100.0,400,2325,8,9,3,6,5,4,7,4,6,11,5,8,6,6,6,7,9,5,4,7,2,9,5,4,6,5,4,7,12,12,5,6,8,3,7,5,3,5,6,9,6,5,3,5,5,5,13,4,6,10,7,4,8,1,5,10,4,12,2,6,5,4,9,6,7,5,7,3,4,5,6,6,8,5,2,8,6,6,5,6,3,5,9,4,3,5,5,3,5,9,5,11,2,5,5,11,6,5,3,7,5,3,5,8,6,8,6,6,5,10,5,7,6,6,5,6,6,7,7,5,7,4,7,8,7,11,4,4,5,4,7,5,3,10,2,5,3,8,9,7,5,9,3,5,8,4,6,5,7,12,8,2,9,3,6,4,5,7,3,3,6,5,4,5,6,6,7,12,5,5,5,8,4,5,4,5,5,6,3,5,8,5,8,12,4,11,6,8,8,8,16,8,3,4,8,9,7,6,5,4,5,6,8,2,8,3,6,2,9,10,6,4,10,5,4,5,11,6,5,9,4,6,7,4,6,7,5,2,7,4,7,4,4,6,6,6,5,5,6,11,4,5,6,5,11,6,6,6,6,5,2,5,3,5,8,2,4,7,6,1,7,8,5,6,5,4,5,10,1,6,4,10,6,9,5,3,9,5,4,3,7,9,5,6,6,5,3,7,5,6,8,6,3,5,7,5,3,6,6,13,14,3,5,3,5,4,1,2,7,4,6,5,5,5,5,4,5,7,6,4,7,2,5,4,9,3,13,5,2,3,2,5,6,16,5,5,3,8,2,6,3,4,7,7,9,1,9,9,4,3,6,7,4,10,7,4,9,1,6,5,3,5,7,7,3,3,4,5,1,4,5,4,5,5,4,5,2,4,8,4,8,7,9,2,1,6,24,3,5,5,2,6,6,6,13,9,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,9,9,23,23,100.0,400,2325,5,2,7,5,6,3,4,7,5,4,6,5,6,8,6,4,3,7,5,1,7,5,4,6,9,3,3,7,4,5,4,4,4,8,5,7,13,3,14,5,6,8,9,12,6,6,7,9,9,13,4,7,8,6,10,7,4,4,3,7,8,2,6,4,8,3,5,4,5,8,4,6,7,12,4,4,7,3,11,10,5,12,5,6,10,6,3,6,3,7,4,3,4,6,6,6,2,6,11,14,8,8,8,4,17,5,5,3,5,8,6,4,3,2,6,3,9,5,7,4,4,2,3,8,5,6,8,12,4,6,7,4,5,6,9,4,3,7,6,4,6,5,6,7,4,7,2,2,5,3,6,10,5,7,9,6,4,4,4,5,5,5,2,6,6,8,7,5,4,9,10,4,9,4,8,5,6,5,7,6,8,1,5,9,3,7,4,6,5,3,7,8,7,6,4,10,9,4,4,4,5,5,10,9,8,12,6,4,4,8,7,6,3,3,3,7,8,8,10,6,3,5,5,5,4,3,6,4,7,10,6,3,3,5,4,3,4,4,9,8,1,2,4,9,9,2,8,16,16,5,8,4,7,8,3,3,4,3,5,8,9,5,13,8,2,5,4,4,6,6,8,2,4,7,6,7,11,7,8,6,5,2,5,5,7,6,5,11,5,8,4,7,5,7,6,5,7,3,8,6,2,6,3,8,9,6,3,4,5,3,10,2,7,8,4,6,3,6,4,5,3,4,4,4,5,7,6,5,3,8,3,5,3,10,5,6,8,3,5,7,3,5,8,9,4,3,2,10,3,3,3,5,4,3,9,8,6,8,4,5,3,3,4,8,8,10,9,3,4,10,9,3,3,4,5,5,4,5,4,7,5,5,7,4,8,9,10,5,9,8,3,5,5,6,4,5,3,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,10,10,24,24,100.0,400,2325,13,4,6,5,7,1,3,7,17,5,8,5,6,11,5,4,3,3,4,4,10,4,9,7,11,6,8,8,10,6,3,9,4,7,4,7,13,3,8,3,8,3,10,7,8,6,6,5,24,7,12,3,5,3,5,5,4,8,10,5,5,7,7,9,7,7,6,11,7,6,8,6,6,6,6,7,5,5,5,8,3,6,7,4,2,4,6,6,9,4,4,16,9,8,5,11,5,4,10,3,5,5,4,8,7,5,5,7,6,6,3,5,6,8,6,10,2,5,5,22,4,8,10,5,6,10,3,6,6,4,9,6,5,3,7,4,4,3,2,4,6,3,5,12,11,5,5,5,5,3,2,3,7,2,4,6,7,13,11,10,14,8,4,6,5,3,6,18,4,5,4,6,4,5,5,4,6,4,9,6,5,5,9,5,9,2,5,7,5,2,3,8,2,10,2,4,5,6,4,6,4,3,7,7,4,3,8,6,8,9,6,5,2,5,5,3,4,5,3,7,6,15,5,6,1,3,4,6,5,9,2,5,4,8,13,6,7,4,11,3,5,4,5,5,4,3,5,3,6,10,6,8,7,11,4,5,14,5,7,9,8,4,3,5,3,4,6,3,5,4,5,7,3,3,7,2,5,6,4,6,9,3,5,5,8,5,5,9,3,2,3,2,6,2,7,5,3,6,4,19,8,6,5,5,2,9,6,2,6,5,7,3,9,3,5,6,6,4,4,4,4,3,5,10,4,6,5,5,7,9,6,3,7,8,3,6,5,8,5,4,4,3,2,6,6,4,4,8,2,9,7,3,7,4,5,4,4,3,5,5,5,8,2,4,3,6,4,3,7,3,4,1,6,3,6,4,5,8,2,6,4,3,2,3,5,2,3,5,2,3,10,5,5,10,13,9,8,4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,11,11,25,25,100.0,400,2325,4,9,2,6,3,7,7,8,9,8,9,7,8,6,6,14,4,11,3,7,5,12,8,7,3,5,8,4,2,6,4,10,4,9,9,8,5,4,21,4,6,5,6,6,3,5,9,6,14,3,4,4,3,5,5,3,6,5,5,8,3,8,5,2,9,6,6,1,9,6,10,5,9,8,4,4,8,7,6,8,7,11,5,3,6,2,4,8,4,5,5,4,6,2,4,6,4,4,2,8,6,8,7,9,4,7,6,5,9,9,6,4,5,8,6,6,4,8,3,8,4,6,3,5,9,7,7,5,5,2,3,5,6,5,12,4,5,6,5,4,6,9,5,6,5,5,4,5,7,11,5,6,6,1,6,9,11,4,8,5,7,6,11,10,7,1,3,4,5,8,4,7,8,6,8,10,9,2,4,6,5,7,2,3,5,4,7,4,6,12,4,5,6,4,9,3,7,11,6,4,6,9,7,6,2,7,1,6,4,7,6,4,7,6,8,7,4,5,8,5,11,7,7,3,7,5,5,12,6,5,3,2,4,5,6,8,8,3,5,5,5,6,1,3,3,5,5,2,11,9,2,6,10,5,11,3,3,7,4,5,2,4,7,6,8,10,5,6,6,2,3,2,9,4,9,5,6,6,9,4,3,3,5,10,11,3,5,3,6,2,1,4,5,4,5,4,11,12,6,4,7,6,4,4,6,6,5,2,5,10,7,5,4,2,2,10,2,6,4,8,4,6,6,10,3,6,9,8,5,5,4,11,3,6,4,8,5,4,5,3,4,6,19,6,8,6,4,1,7,6,3,4,7,8,2,4,3,10,8,8,7,5,5,3,1,2,6,6,9,4,5,3,6,7,11,2,7,2,2,6,7,10,5,8,3,8,5,4,2,10,4,5,6,7,7,7,6,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,12,12,27,27,100.0,400,2325,6,8,6,9,16,6,3,1,7,8,7,8,9,5,5,6,4,10,6,6,3,6,3,6,4,4,2,6,6,4,6,4,9,5,4,4,2,5,12,8,6,8,9,6,5,15,5,6,5,3,4,4,7,2,7,8,6,6,3,2,6,5,7,2,5,9,8,5,6,10,10,7,4,8,4,11,7,4,9,10,7,7,5,6,3,6,7,5,13,10,7,8,5,8,6,4,7,8,8,7,2,7,5,5,8,5,11,4,5,6,5,4,5,6,5,5,6,2,5,8,10,4,13,5,5,5,5,5,6,5,6,6,5,7,4,4,5,3,3,2,2,8,11,6,6,5,9,3,8,8,6,2,4,5,7,3,1,4,6,3,4,2,5,6,5,4,6,6,13,7,5,7,6,6,7,7,4,3,3,4,6,4,7,1,3,4,5,12,5,6,5,7,3,14,8,7,5,7,5,13,9,3,3,6,6,5,3,5,6,8,4,17,5,4,5,6,11,7,4,7,7,7,10,6,7,3,4,8,6,1,4,5,10,7,8,6,4,2,3,8,5,6,4,2,6,7,6,8,5,5,7,2,7,5,4,4,3,11,4,6,4,11,3,4,6,6,6,6,4,6,6,3,3,7,3,7,3,9,4,12,4,7,6,5,1,2,6,12,4,4,8,8,3,6,7,6,12,3,2,3,20,3,7,18,3,1,3,4,7,4,6,5,6,9,5,6,8,6,7,6,6,4,6,3,7,4,2,8,5,4,2,5,7,2,3,4,4,3,4,5,7,1,9,6,5,10,3,2,6,6,4,10,7,5,4,5,4,11,3,9,6,6,7,5,5,10,4,4,12,7,7,4,8,2,5,2,7,5,5,8,4,5,4,6,1,7,5,6,6,9,6,6,12,3,3,4,8,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,13,13,20,20,100.0,400,2325,5,8,4,3,11,9,4,6,7,11,10,6,18,4,3,6,3,9,6,9,5,7,8,8,11,7,7,9,6,4,3,3,6,11,6,7,5,7,5,5,10,10,5,7,6,3,6,13,7,6,5,5,7,3,5,5,7,4,3,3,8,7,8,11,6,9,7,6,6,10,6,6,5,7,9,5,11,7,5,8,5,6,4,4,6,4,6,3,7,3,7,4,6,9,6,3,12,4,3,8,7,6,8,4,6,6,9,5,4,3,7,7,7,6,5,7,4,9,9,7,5,11,9,4,6,9,6,6,10,5,4,5,7,9,7,7,3,5,5,6,7,7,9,5,6,6,4,6,9,5,6,6,4,5,3,5,9,12,5,4,5,5,3,7,5,7,8,4,5,4,6,8,7,5,6,7,1,5,4,18,4,8,3,7,5,8,7,8,1,6,8,7,5,3,5,5,3,5,7,10,4,4,4,7,8,7,7,13,9,5,2,5,4,4,1,4,5,4,9,4,1,4,4,6,7,5,16,4,5,10,8,7,7,5,7,6,4,6,4,4,8,7,9,7,6,7,9,6,6,5,6,5,9,8,4,7,4,3,6,3,5,3,8,4,4,11,4,4,5,6,4,7,4,2,2,7,7,7,8,7,3,5,1,5,6,5,6,7,2,4,3,7,6,5,2,5,7,3,4,4,4,4,5,5,6,7,6,3,7,2,4,10,5,4,5,9,7,7,4,9,3,4,12,5,3,4,3,5,6,5,6,3,6,2,7,6,9,5,5,4,4,3,6,8,4,3,4,4,3,2,5,7,6,3,5,3,6,5,5,2,6,8,2,9,5,5,5,3,7,10,5,3,4,5,4,3,3,4,4,6,4,8,5,3,6,6,3,1,9,6,1,5,5,5,6,14,6,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,14,14,25,25,100.0,400,2325,12,7,6,3,3,12,8,4,3,7,9,9,3,5,9,4,4,2,11,3,3,9,6,8,7,3,9,4,7,3,6,5,6,6,4,7,4,4,3,9,3,4,4,11,6,8,4,8,4,5,3,8,2,2,10,5,7,8,4,8,4,11,4,5,9,8,4,5,6,5,9,7,5,10,5,8,5,3,8,5,5,5,4,5,10,4,7,6,7,8,13,6,8,9,7,5,9,5,5,3,5,4,4,6,6,3,8,5,7,3,4,6,6,3,9,5,7,4,4,8,5,2,8,12,5,4,6,7,2,5,2,5,8,8,7,3,10,7,6,5,6,4,4,8,5,3,4,8,4,7,10,4,4,10,3,12,7,3,8,7,5,6,2,23,5,5,7,6,3,6,5,5,6,9,4,2,7,6,9,9,7,3,5,6,11,2,5,3,6,5,5,2,2,4,5,4,5,3,5,7,7,11,2,4,4,3,5,5,10,5,4,2,9,4,10,7,6,5,6,4,7,9,5,10,4,2,1,4,4,3,1,6,4,4,4,5,4,8,3,4,4,7,10,2,5,2,3,7,4,3,4,3,6,5,6,7,3,4,8,1,7,7,9,14,7,1,10,12,3,8,13,6,8,2,4,10,8,2,5,3,5,4,3,13,9,10,3,4,5,6,8,12,7,9,5,4,5,6,1,5,2,9,4,7,4,5,6,20,3,11,3,4,3,9,3,6,6,7,3,5,8,11,3,4,5,10,3,8,4,5,6,8,4,8,7,4,6,7,4,8,4,8,5,5,6,7,6,23,5,6,3,5,5,8,5,5,8,5,7,4,9,8,6,4,4,4,3,2,5,6,5,8,6,7,1,8,5,6,4,5,3,8,5,3,8,13,3,5,6,7,6,6,6,8,4,2,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,15,15,23,23,100.0,400,2325,4,5,9,10,7,2,3,10,4,4,4,6,7,7,6,7,11,6,6,6,8,9,7,4,4,4,8,9,5,4,10,5,12,8,7,2,7,4,4,10,8,6,1,2,7,4,3,2,5,6,13,3,6,4,11,15,13,5,7,5,6,8,5,13,8,8,6,15,7,7,12,7,4,2,11,5,4,3,7,2,4,9,5,9,7,3,8,13,6,4,6,4,6,6,11,7,2,6,5,7,5,6,3,7,4,6,6,7,6,4,6,4,3,4,5,13,7,7,10,6,9,3,6,5,5,6,10,8,6,7,4,9,7,7,8,10,4,4,2,6,6,3,4,7,3,9,3,5,6,6,4,3,5,6,4,4,4,6,6,4,4,3,8,6,5,3,5,6,6,12,8,4,4,9,5,3,3,5,6,8,7,3,4,5,2,5,8,6,4,5,13,4,2,6,4,5,9,4,6,17,6,10,7,5,8,4,3,6,3,3,8,5,3,7,5,4,5,9,5,5,4,9,8,9,7,7,10,4,1,6,5,4,3,3,8,5,4,3,6,2,8,6,8,6,5,6,5,4,6,2,3,5,6,5,7,6,4,4,7,4,3,7,2,2,3,6,5,7,6,4,3,7,6,7,7,6,8,9,7,3,3,5,6,7,6,7,7,11,9,5,9,10,3,6,15,8,4,4,5,10,3,4,6,2,5,5,2,4,21,2,2,6,11,9,6,6,8,7,6,7,7,6,7,4,4,8,2,7,6,4,6,4,1,4,5,5,8,4,10,11,3,5,4,4,5,6,6,4,7,4,7,2,7,5,1,5,5,7,5,5,2,6,6,2,5,8,6,6,5,2,3,4,4,6,6,3,3,6,3,5,3,4,4,6,4,3,4,4,8,4,5,6,5,15,3,4,5,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,16,16,20,20,100.0,400,2325,7,7,3,7,4,8,3,5,6,8,6,6,3,4,3,9,8,3,4,3,8,6,4,5,5,4,6,3,6,5,5,8,6,6,5,4,9,10,7,6,4,6,4,6,8,4,6,8,9,7,3,5,5,6,4,5,4,3,8,9,8,6,8,5,10,12,10,5,8,8,4,4,6,8,6,10,7,8,5,6,5,4,5,7,5,5,6,5,5,8,6,5,5,7,8,4,3,4,7,6,4,7,6,4,5,3,5,5,4,6,3,6,7,4,6,7,2,6,4,8,7,6,7,7,4,5,3,4,6,3,2,6,6,7,4,3,4,4,6,6,5,15,5,7,4,5,5,3,6,5,8,7,4,5,4,4,8,5,6,6,16,6,6,3,7,8,7,6,4,3,13,6,7,4,5,10,4,6,8,8,7,7,5,4,3,8,3,5,7,2,4,7,5,5,6,4,6,2,5,5,4,5,4,6,8,3,7,4,6,4,7,7,8,4,6,5,12,8,5,6,9,16,7,5,1,8,7,4,5,4,5,4,5,10,4,6,5,7,4,8,4,4,5,13,3,1,8,4,6,3,5,6,4,5,6,7,6,5,2,5,7,3,2,4,7,4,6,5,5,3,8,2,6,7,3,6,5,6,4,3,5,6,5,6,6,5,4,3,11,7,7,6,1,7,7,7,4,7,6,6,8,14,11,6,10,3,3,8,11,12,3,6,5,10,5,4,4,5,9,15,4,7,8,7,2,5,3,10,5,5,5,6,8,7,4,6,6,5,8,4,6,5,2,5,4,7,4,5,7,4,4,5,6,7,5,6,6,4,5,6,5,20,5,6,7,4,7,7,4,2,4,6,8,8,5,7,6,4,6,3,4,4,7,4,7,6,12,5,10,4,13,6,1,4,11,4,5,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,400,17,17,43,43,100.0,400,2325,8,7,8,8,8,5,4,8,7,5,9,5,7,5,6,9,4,6,4,12,5,8,5,7,10,5,7,7,6,6,6,5,3,3,7,8,5,8,6,4,7,10,5,3,7,6,7,5,7,4,6,6,3,3,8,5,7,7,9,3,8,7,6,7,2,6,9,8,8,3,11,4,4,6,6,4,6,7,5,3,2,5,6,4,3,8,5,6,7,3,9,7,4,8,7,5,4,5,3,5,2,3,5,5,4,4,6,5,4,3,9,4,8,3,13,4,2,3,4,18,6,23,10,7,6,5,7,7,4,4,8,4,9,8,6,7,6,5,6,5,3,7,5,3,5,6,6,6,7,10,4,8,7,4,2,12,7,3,6,5,5,8,7,5,5,5,5,13,8,4,10,6,5,3,6,7,7,11,3,3,6,4,3,1,5,3,9,3,12,6,6,5,6,5,7,5,5,6,4,8,7,1,3,6,6,4,6,5,3,6,4,4,4,6,6,4,5,3,5,5,1,5,10,4,6,12,9,5,7,6,5,3,4,3,3,5,9,3,11,5,7,7,4,6,5,7,7,4,11,3,5,3,3,6,5,2,6,7,3,3,5,6,2,4,7,2,3,7,5,3,4,2,3,3,4,7,6,8,3,8,3,8,4,3,5,6,6,8,11,6,6,4,6,5,9,2,8,5,6,8,7,5,7,4,3,2,8,2,4,3,4,2,6,7,4,41,4,6,4,5,4,7,4,5,10,5,10,7,13,2,8,6,6,7,6,4,6,5,3,2,6,2,8,7,7,11,4,11,4,6,6,5,17,13,6,4,7,2,5,5,5,2,9,6,6,5,8,8,7,7,6,5,7,7,5,5,1,2,12,4,5,7,3,4,2,8,6,5,4,3,3,7,11,7,5,1,4,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
