grid_size,num_robots,seed,time_taken,total_steps,coverage_pct,completeness,collisions,frozen_robots,overlap_area,robots_completed,avg_cells_per_robot,avg_path_per_robot,total_coverage,area_R1,area_R2,area_R3,area_R4,area_R5,area_R6,area_R7,area_R8,area_R9,area_R10,area_R11,area_R12,area_R13,area_R14,area_R15,area_R16,area_R17,area_R18,area_R19,area_R20,area_R21,area_R22,area_R23,area_R24,area_R25,area_R26,area_R27,area_R28,area_R29,area_R30,area_R31,area_R32,area_R33,area_R34,area_R35,area_R36,area_R37,area_R38,area_R39,area_R40,area_R41,area_R42,area_R43,area_R44,area_R45,area_R46,area_R47,area_R48,area_R49,area_R50,area_R51,area_R52,area_R53,area_R54,area_R55,area_R56,area_R57,area_R58,area_R59,area_R60,area_R61,area_R62,area_R63,area_R64,area_R65,area_R66,area_R67,area_R68,area_R69,area_R70,area_R71,area_R72,area_R73,area_R74,area_R75,area_R76,area_R77,area_R78,area_R79,area_R80,area_R81,area_R82,area_R83,area_R84,area_R85,area_R86,area_R87,area_R88,area_R89,area_R90,area_R91,area_R92,area_R93,area_R94,area_R95,area_R96,area_R97,area_R98,area_R99,area_R100,area_R101,area_R102,area_R103,area_R104,area_R105,area_R106,area_R107,area_R108,area_R109,area_R110,area_R111,area_R112,area_R113,area_R114,area_R115,area_R116,area_R117,area_R118,area_R119,area_R120,area_R121,area_R122,area_R123,area_R124,area_R125,area_R126,area_R127,area_R128,area_R129,area_R130,area_R131,area_R132,area_R133,area_R134,area_R135,area_R136,area_R137,area_R138,area_R139,area_R140,area_R141,area_R142,area_R143,area_R144,area_R145,area_R146,area_R147,area_R148,area_R149,area_R150,area_R151,area_R152,area_R153,area_R154,area_R155,area_R156,area_R157,area_R158,area_R159,area_R160,area_R161,area_R162,area_R163,area_R164,area_R165,area_R166,area_R167,area_R168,area_R169,area_R170,area_R171,area_R172,area_R173,area_R174,area_R175,area_R176,area_R177,area_R178,area_R179,area_R180,area_R181,area_R182,area_R183,area_R184,area_R185,area_R186,area_R187,area_R188,area_R189,area_R190,area_R191,area_R192,area_R193,area_R194,area_R195,area_R196,area_R197,area_R198,area_R199,area_R200,area_R201,area_R202,area_R203,area_R204,area_R205,area_R206,area_R207,area_R208,area_R209,area_R210,area_R211,area_R212,area_R213,area_R214,area_R215,area_R216,area_R217,area_R218,area_R219,area_R220,area_R221,area_R222,area_R223,area_R224,area_R225,area_R226,area_R227,area_R228,area_R229,area_R230,area_R231,area_R232,area_R233,area_R234,area_R235,area_R236,area_R237,area_R238,area_R239,area_R240,area_R241,area_R242,area_R243,area_R244,area_R245,area_R246,area_R247,area_R248,area_R249,area_R250,area_R251,area_R252,area_R253,area_R254,area_R255,area_R256,area_R257,area_R258,area_R259,area_R260,area_R261,area_R262,area_R263,area_R264,area_R265,area_R266,area_R267,area_R268,area_R269,area_R270,area_R271,area_R272,area_R273,area_R274,area_R275,area_R276,area_R277,area_R278,area_R279,area_R280,area_R281,area_R282,area_R283,area_R284,area_R285,area_R286,area_R287,area_R288,area_R289,area_R290,area_R291,area_R292,area_R293,area_R294,area_R295,area_R296,area_R297,area_R298,area_R299,area_R300,area_R301,area_R302,area_R303,area_R304,area_R305,area_R306,area_R307,area_R308,area_R309,area_R310,area_R311,area_R312,area_R313,area_R314,area_R315,area_R316,area_R317,area_R318,area_R319,area_R320,area_R321,area_R322,area_R323,area_R324,area_R325,area_R326,area_R327,area_R328,area_R329,area_R330,area_R331,area_R332,area_R333,area_R334,area_R335,area_R336,area_R337,area_R338,area_R339,area_R340,area_R341,area_R342,area_R343,area_R344,area_R345,area_R346,area_R347,area_R348,area_R349,area_R350,area_R351,area_R352,area_R353,area_R354,area_R355,area_R356,area_R357,area_R358,area_R359,area_R360,area_R361,area_R362,area_R363,area_R364,area_R365,area_R366,area_R367,area_R368,area_R369,area_R370,area_R371,area_R372,area_R373,area_R374,area_R375,area_R376,area_R377,area_R378,area_R379,area_R380,area_R381,area_R382,area_R383,area_R384,area_R385,area_R386,area_R387,area_R388,area_R389,area_R390,area_R391,area_R392,area_R393,area_R394,area_R395,area_R396,area_R397,area_R398,area_R399,area_R400,area_R401,area_R402,area_R403,area_R404,area_R405,area_R406,area_R407,area_R408,area_R409,area_R410,area_R411,area_R412,area_R413,area_R414,area_R415,area_R416,area_R417,area_R418,area_R419,area_R420,area_R421,area_R422,area_R423,area_R424,area_R425,area_R426,area_R427,area_R428,area_R429,area_R430,area_R431,area_R432,area_R433,area_R434,area_R435,area_R436,area_R437,area_R438,area_R439,area_R440,area_R441,area_R442,area_R443,area_R444,area_R445,area_R446,area_R447,area_R448,area_R449,area_R450,area_R451,area_R452,area_R453,area_R454,area_R455,area_R456,area_R457,area_R458,area_R459,area_R460,area_R461,area_R462,area_R463,area_R464,area_R465,area_R466,area_R467,area_R468,area_R469,area_R470,area_R471,area_R472,area_R473,area_R474,area_R475,area_R476,area_R477,area_R478,area_R479,area_R480,area_R481,area_R482,area_R483,area_R484,area_R485,area_R486,area_R487,area_R488,area_R489,area_R490,area_R491,area_R492,area_R493,area_R494,area_R495,area_R496,area_R497,area_R498,area_R499,area_R500
50,250,10,71,71,99.91,Y,1,1,11,248,9.34,9.34,2323,12,7,13,5,9,1,11,9,22,5,14,8,10,9,9,5,6,5,15,4,12,14,13,9,14,8,13,11,15,6,3,12,9,14,7,15,7,8,15,10,10,6,9,4,7,5,12,9,17,7,16,8,4,6,8,8,13,16,8,7,10,6,13,12,9,12,7,20,7,9,12,6,12,6,3,17,18,9,5,7,3,18,6,12,5,6,7,7,19,4,6,8,16,11,8,15,14,6,13,6,6,6,10,9,6,8,14,8,12,10,12,10,14,11,12,35,9,5,7,20,10,16,11,6,11,9,7,8,7,6,10,11,10,3,11,8,7,6,4,4,7,4,7,14,11,12,9,16,14,3,1,6,15,4,5,7,14,19,9,12,17,14,6,13,6,6,4,16,6,7,8,4,6,5,6,4,11,7,9,8,9,10,9,10,11,6,13,5,14,3,3,24,9,13,4,5,7,4,6,11,6,6,7,13,5,3,11,17,9,10,10,14,2,5,4,7,4,6,7,9,7,18,9,13,1,8,12,16,9,12,2,3,13,15,15,8,9,14,22,6,7,7,9,5,4,2,5,16,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,11,83,83,99.96,Y,1,0,8,249,9.33,9.33,2324,9,11,2,7,9,8,18,14,13,6,14,13,9,4,8,27,6,15,9,14,14,11,12,11,4,13,11,4,6,7,8,14,32,10,18,14,7,4,31,5,7,14,18,13,10,9,9,8,17,5,7,12,12,6,9,7,7,15,10,7,6,11,13,6,13,9,7,1,11,6,10,9,12,10,5,13,16,10,11,8,8,12,11,5,7,15,16,11,7,6,7,4,12,6,11,10,7,13,2,8,6,7,12,12,9,11,8,5,15,11,11,5,10,6,5,9,6,4,10,9,7,6,5,9,4,9,7,14,11,6,4,8,7,17,13,7,13,10,6,4,9,12,13,6,3,41,5,16,7,14,17,8,6,4,11,10,11,3,10,5,12,13,4,5,16,3,9,10,12,13,4,6,16,13,6,7,8,4,12,8,6,8,4,4,12,9,17,6,6,6,7,17,12,6,6,13,12,11,10,7,11,6,9,8,12,8,1,7,7,6,13,11,4,11,11,6,9,8,11,4,7,11,15,7,10,5,11,15,7,16,4,3,8,7,8,7,17,3,5,9,8,6,2,9,5,5,7,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,12,81,81,99.91,Y,1,2,7,247,9.33,9.33,2323,7,11,7,9,20,10,11,2,12,9,9,10,22,3,7,22,9,12,11,7,11,9,11,10,8,6,8,5,15,8,16,6,7,7,9,8,3,5,9,6,14,23,5,9,7,40,10,11,13,9,5,9,7,12,8,8,6,7,10,6,7,11,24,3,8,23,23,11,8,10,15,9,10,10,6,13,9,6,9,12,8,9,8,7,4,9,8,7,29,13,9,6,14,13,7,4,11,9,14,7,3,7,11,5,9,6,17,12,9,16,6,16,6,10,4,8,11,6,15,10,7,15,10,9,6,5,7,6,8,9,6,17,8,13,15,8,5,5,5,8,9,11,13,7,8,4,10,9,7,10,9,10,10,6,9,9,9,10,11,8,9,7,5,7,14,8,6,5,10,8,6,9,9,9,11,6,6,4,7,4,12,6,18,9,4,8,2,12,6,13,10,7,9,20,9,5,8,8,9,14,13,7,7,6,9,9,6,5,8,8,10,7,5,5,9,11,10,19,13,11,10,6,13,9,7,12,5,6,8,3,3,7,13,8,19,8,15,2,3,13,6,10,7,6,14,10,5,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,13,39,39,100.0,Y,0,3,6,247,9.32,9.32,2325,10,5,9,3,10,9,10,8,10,15,16,10,13,6,13,6,6,6,9,13,8,12,7,10,4,10,8,11,7,17,5,15,10,8,6,13,5,13,14,7,8,10,3,16,9,11,2,13,7,6,9,5,6,11,8,6,9,4,4,6,13,9,8,10,7,4,4,10,7,9,13,8,7,13,16,10,7,7,8,8,17,4,7,6,6,25,6,3,5,11,14,7,14,10,9,10,19,8,21,6,7,6,11,15,16,11,7,6,10,10,9,10,9,14,6,9,10,9,11,10,14,12,13,4,7,18,10,10,15,5,5,8,7,18,11,10,6,19,8,8,10,7,12,8,12,11,12,7,11,5,33,13,6,13,5,8,5,12,10,7,6,16,20,9,7,1,10,6,7,13,8,9,10,7,5,5,6,9,8,17,6,14,14,11,8,13,5,15,3,11,11,5,7,4,5,5,5,5,10,13,7,6,6,5,7,15,10,13,6,5,5,10,5,9,5,9,23,8,11,4,1,4,7,6,12,12,11,9,14,16,9,7,10,8,7,10,17,18,6,8,8,8,9,7,17,8,11,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,14,73,73,99.91,Y,3,0,4,247,9.32,9.32,2323,17,10,10,8,12,16,13,11,12,12,4,10,9,5,6,8,12,8,10,3,10,9,9,2,6,5,9,8,7,13,9,10,13,7,9,15,9,5,13,8,7,8,18,10,12,9,16,7,9,5,6,9,3,5,7,12,10,11,9,13,8,15,9,6,11,11,9,11,8,10,21,12,7,7,5,4,20,11,11,11,10,5,3,8,11,4,8,8,9,10,17,8,8,18,7,12,11,6,7,4,6,7,9,8,5,5,10,9,12,4,10,9,3,10,11,5,13,6,5,17,10,2,9,36,10,8,18,7,5,6,5,5,19,11,7,7,12,15,9,14,6,8,26,6,4,8,11,13,4,4,19,13,7,7,3,10,10,8,8,9,11,7,3,15,5,13,22,12,5,6,9,5,5,9,10,2,11,7,11,9,9,10,4,16,22,2,9,3,10,9,2,9,2,10,8,8,9,13,6,7,9,18,6,11,24,3,7,14,12,4,16,9,13,10,10,11,10,3,23,11,9,10,5,12,2,11,12,12,5,3,4,10,7,10,6,4,20,10,7,10,8,9,8,7,7,7,5,11,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,15,67,67,100.0,Y,2,0,3,248,9.31,9.31,2325,4,12,21,24,11,14,3,10,4,14,9,10,6,11,12,8,12,8,9,10,12,12,7,6,5,4,30,9,5,6,10,9,13,10,6,2,15,16,6,15,6,9,5,4,11,4,3,3,6,8,11,12,7,9,10,17,8,12,11,8,10,14,7,28,5,11,5,3,9,9,19,9,9,18,14,8,4,11,11,8,8,17,5,11,9,5,12,12,7,4,5,9,10,9,50,11,3,6,9,9,5,3,7,8,10,7,9,8,7,8,7,6,5,11,5,15,7,11,25,14,14,6,4,9,10,5,13,6,11,9,14,9,9,7,8,11,12,7,12,9,6,7,26,7,6,13,10,5,7,7,7,3,13,8,10,7,4,12,7,11,9,6,31,8,6,5,5,8,7,11,12,8,8,6,8,8,6,6,5,13,7,7,12,7,2,12,16,11,4,7,14,5,9,6,7,6,9,10,5,27,7,9,13,7,13,8,5,8,9,5,8,4,7,6,11,16,11,20,5,5,6,14,16,14,9,17,6,11,10,7,6,8,2,6,5,8,10,20,10,3,6,9,9,5,7,4,6,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,16,59,59,99.96,Y,1,1,9,248,9.34,9.34,2324,11,8,9,7,2,15,10,12,11,15,5,10,10,12,4,14,10,4,4,3,11,14,4,10,14,10,8,10,13,9,7,12,16,14,5,8,15,14,12,9,5,13,8,8,9,12,7,4,10,13,7,5,5,9,6,10,9,6,6,11,15,11,15,19,13,23,29,7,8,11,10,14,10,9,4,11,11,15,17,9,8,5,8,11,15,12,8,11,11,11,6,6,7,4,7,4,8,5,6,7,7,7,8,5,5,4,11,8,8,11,5,3,10,4,7,8,10,5,8,15,11,6,10,12,11,4,28,16,11,8,4,8,9,13,6,11,5,6,10,12,7,16,14,8,15,4,8,12,13,5,8,19,10,7,11,14,15,8,7,7,14,9,11,6,15,10,13,3,5,15,9,10,2,18,4,11,6,6,9,24,4,12,10,9,8,8,6,10,6,5,5,6,6,6,9,16,7,5,8,9,7,4,4,9,11,20,11,4,9,12,13,9,9,3,12,13,11,9,5,8,6,12,7,6,3,13,9,5,9,11,9,5,8,20,4,11,7,14,5,3,8,8,7,15,13,6,8,8,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,17,90,90,100.0,Y,0,1,4,249,9.32,9.32,2325,11,5,12,9,6,8,66,6,6,5,15,15,12,5,24,15,9,6,6,10,4,11,9,16,7,9,11,14,11,4,6,8,6,5,15,12,3,11,16,4,10,9,4,8,11,7,7,9,7,10,17,8,6,4,16,5,19,8,8,6,13,21,7,12,17,11,9,9,13,6,11,7,10,7,7,6,11,8,5,9,3,4,10,6,5,9,10,12,9,11,12,9,7,11,9,11,4,7,12,10,13,3,10,9,6,9,6,6,10,5,20,15,17,8,17,6,4,4,8,13,8,8,9,4,3,8,10,11,13,8,8,6,6,11,11,11,7,10,11,5,3,9,9,6,4,4,10,5,9,13,6,11,8,8,5,10,5,4,11,6,5,8,12,8,8,13,10,5,5,10,14,7,10,5,9,8,7,13,3,13,13,10,11,7,5,16,6,10,19,8,8,6,8,7,4,16,8,6,4,11,8,13,16,11,7,9,11,8,13,8,8,12,6,3,4,9,7,7,26,7,1,7,13,5,9,3,16,5,13,5,8,7,5,4,5,10,7,4,54,7,11,9,11,16,4,11,14,7,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,18,63,63,100.0,Y,2,0,4,248,9.32,9.32,2325,10,8,4,2,10,2,12,6,7,8,8,5,5,6,7,6,10,7,12,20,16,7,7,6,8,8,5,8,6,12,11,12,7,7,7,11,7,11,10,10,12,7,5,11,5,12,6,16,9,13,5,20,5,7,8,7,15,6,11,3,8,7,11,8,18,7,6,8,7,10,12,25,7,6,7,13,9,13,14,14,8,9,12,9,5,9,9,18,7,7,12,9,12,7,9,5,5,7,7,8,11,16,15,12,9,6,7,13,21,8,6,8,12,3,7,4,5,6,8,9,10,2,10,18,19,9,8,20,9,5,6,9,8,27,3,6,14,5,7,7,8,10,12,10,7,7,15,9,7,7,19,8,5,8,12,13,13,7,8,6,8,5,12,9,12,9,5,6,7,4,34,9,4,8,10,4,7,33,16,8,10,17,8,7,4,13,16,4,21,11,7,6,9,9,7,12,14,13,12,15,21,2,5,7,10,7,5,10,8,21,7,12,3,5,17,9,16,9,7,4,8,16,4,7,12,7,8,7,6,12,5,11,5,5,11,7,8,7,8,10,11,7,4,6,7,6,10,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,19,53,53,100.0,Y,1,0,10,249,9.34,9.34,2325,21,10,8,8,3,7,7,6,12,5,18,9,17,9,11,11,10,7,10,5,6,9,8,6,8,10,7,11,5,10,4,10,10,12,7,3,9,5,21,8,7,8,18,10,12,9,5,7,7,5,9,12,10,7,11,13,5,14,8,11,4,15,12,8,11,10,10,4,7,11,11,11,5,8,10,8,9,10,6,9,10,15,9,6,11,4,9,6,7,8,12,13,10,8,3,9,3,8,12,7,5,31,6,4,10,10,8,6,16,6,10,12,7,8,12,2,12,5,8,9,5,9,9,11,9,10,8,9,12,10,33,19,15,11,7,9,32,17,7,12,6,6,10,7,10,4,13,6,8,11,6,8,4,6,12,3,7,4,6,9,9,11,9,7,11,13,8,9,6,9,7,6,11,10,11,9,16,11,3,10,13,14,8,8,5,6,11,9,9,12,8,13,10,10,8,8,8,11,8,5,6,7,6,19,12,9,10,9,7,7,10,12,9,6,9,9,17,9,7,6,7,10,13,23,10,6,11,9,14,4,5,13,9,3,6,5,4,1,7,8,8,8,13,9,10,22,12,16,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,250,20,67,67,99.96,Y,3,0,7,247,9.33,9.33,2324,3,3,7,11,10,6,8,9,11,12,2,7,9,6,8,25,6,13,12,5,5,15,5,15,9,6,28,8,14,16,6,8,6,9,12,10,8,12,6,6,5,12,7,9,12,11,10,7,10,10,4,6,16,7,11,8,11,5,10,11,9,13,3,10,9,15,16,8,9,7,10,24,12,5,6,11,16,8,8,10,7,13,6,14,9,5,13,7,7,5,6,15,4,11,8,16,17,10,9,6,3,10,6,8,9,8,3,10,8,7,13,8,6,4,12,7,8,6,20,5,14,8,11,13,13,14,8,8,9,4,3,9,13,16,4,12,7,6,12,12,5,3,9,6,8,6,10,7,13,10,20,11,2,13,6,3,5,21,15,11,8,5,10,14,6,11,13,7,10,6,3,4,2,11,16,8,12,9,14,12,5,11,4,10,14,12,7,8,10,15,10,6,9,5,6,9,10,5,10,8,7,8,10,12,9,12,15,5,24,7,4,10,5,7,11,13,8,7,5,11,33,29,6,10,10,16,11,9,8,8,8,6,8,8,4,5,6,14,10,8,2,8,9,8,10,8,6,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
